company,job_title,country,city,district,job_category
Raytheon,"Senior Analyst, Procurement",Saudi Arabia,Riyadh,,Analyst/Research
Raytheon,"Senior Analyst, Procurement",Saudi Arabia,Riyadh,,Engineering - Telecom/Technology
AECOM,Engineer - Electrical (ELV),Saudi Arabia,Riyadh,,IT/Software Development
AECOM,Engineer - Electrical (ELV),Saudi Arabia,Riyadh,,Engineering - Telecom/Technology
AECOM,Engineer - Electrical (ELV),Saudi Arabia,Riyadh,,Engineering - Mechanical/Electrical
Amazon Middle East and North Africa FZ-LLC - F52,"Security Compliance Specialist, CSS Compliance VAR",United Arab Emirates,Dubai,,Installation/Maintenance/Repair
Amazon Middle East and North Africa FZ-LLC - F52,"Security Compliance Specialist, CSS Compliance VAR",United Arab Emirates,Dubai,,IT/Software Development
Amazon Middle East and North Africa FZ-LLC - F52,"Security Compliance Specialist, CSS Compliance VAR",United Arab Emirates,Dubai,,Engineering - Telecom/Technology
Four Seasons Hotels and Resorts,Server - Shai Salon,United Arab Emirates,Dubai,,Installation/Maintenance/Repair
Four Seasons Hotels and Resorts,Server - Shai Salon,United Arab Emirates,Dubai,,IT/Software Development
Four Seasons Hotels and Resorts,Server - Shai Salon,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
"Honeywell International, Inc.","Systems Engr II (ICT, Airport Systems)- KSA National only - Red Sea Project",Saudi Arabia,Riyadh,,Installation/Maintenance/Repair
"Honeywell International, Inc.","Systems Engr II (ICT, Airport Systems)- KSA National only - Red Sea Project",Saudi Arabia,Riyadh,,IT/Software Development
"Honeywell International, Inc.","Systems Engr II (ICT, Airport Systems)- KSA National only - Red Sea Project",Saudi Arabia,Riyadh,,Engineering - Telecom/Technology
King Faisal Specialist Hospital & Research Centre,"ASSOCIATE CONSULTANT, INTERNAL MEDICINE",Saudi Arabia,Riyadh,,IT/Software Development
King Faisal Specialist Hospital & Research Centre,"ASSOCIATE CONSULTANT, INTERNAL MEDICINE",Saudi Arabia,Riyadh,,Medical/Healthcare
King Faisal Specialist Hospital & Research Centre,"ASSOCIATE CONSULTANT, INTERNAL MEDICINE",Saudi Arabia,Riyadh,,Sales/Retail
"Honeywell International, Inc.",Systems Engr II (FAS/PAVA/BMS)- KSA National only - Red Sea Project,Saudi Arabia,Riyadh,,Installation/Maintenance/Repair
"Honeywell International, Inc.",Systems Engr II (FAS/PAVA/BMS)- KSA National only - Red Sea Project,Saudi Arabia,Riyadh,,IT/Software Development
"Honeywell International, Inc.",Systems Engr II (FAS/PAVA/BMS)- KSA National only - Red Sea Project,Saudi Arabia,Riyadh,,Engineering - Telecom/Technology
LABS,SAP HCM Support Consultant,Egypt,Cairo,Nasr City,IT/Software Development
flydubai,Senior Officer Airport Services – DXB & DWC,United Arab Emirates,Dubai,,Administration
flydubai,Senior Officer Airport Services – DXB & DWC,United Arab Emirates,Dubai,,IT/Software Development
flydubai,Senior Officer Airport Services – DXB & DWC,United Arab Emirates,Dubai,,Operations/Management
Confidential,Salesforce Senior Developer,Egypt,Cairo,,IT/Software Development
UrbaCon Contracting & Trading Company,Cost Control Engineer,Qatar,Doha,,Engineering - Construction/Civil/Architecture
UrbaCon Contracting & Trading Company,Cost Control Engineer,Qatar,Doha,,IT/Software Development
UrbaCon Contracting & Trading Company,Cost Control Engineer,Qatar,Doha,,Quality
Giza Arabia Systems,Specialist BI Developer - Team Lead,Egypt,Cairo,,Business Development
Giza Arabia Systems,Specialist BI Developer - Team Lead,Egypt,Cairo,,IT/Software Development
Giza Arabia Systems,Specialist BI Developer - Team Lead,Egypt,Cairo,,Sales/Retail
John Wood Group PLC,Senior Pipeline Engineer,United Arab Emirates,Dubai,,IT/Software Development
John Wood Group PLC,Senior Pipeline Engineer,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
John Wood Group PLC,Senior Pipeline Engineer,United Arab Emirates,Dubai,,Engineering - Mechanical/Electrical
John Wood Group PLC,Senior Instrument and Control Designer,United Arab Emirates,Dubai,,IT/Software Development
John Wood Group PLC,Senior Instrument and Control Designer,United Arab Emirates,Dubai,,Quality
John Wood Group PLC,Senior Instrument and Control Designer,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
John Wood Group PLC,Senior Instrument and Control Engineer,United Arab Emirates,Dubai,,IT/Software Development
John Wood Group PLC,Senior Instrument and Control Engineer,United Arab Emirates,Dubai,,Quality
John Wood Group PLC,Senior Instrument and Control Engineer,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
John Wood Group PLC,Senior Piping Engineer,United Arab Emirates,Dubai,,IT/Software Development
John Wood Group PLC,Senior Piping Engineer,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
John Wood Group PLC,Senior Piping Engineer,United Arab Emirates,Dubai,,Engineering - Mechanical/Electrical
John Wood Group PLC,Senior Static Equipment Engineer,United Arab Emirates,Dubai,,IT/Software Development
John Wood Group PLC,Senior Static Equipment Engineer,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
John Wood Group PLC,Senior Static Equipment Engineer,United Arab Emirates,Dubai,,Engineering - Mechanical/Electrical
DXC.technology,Business Analyst,Egypt,Cairo,,IT/Software Development
DXC.technology,Business Analyst,Egypt,Cairo,,Analyst/Research
DXC.technology,Business Analyst,Egypt,Cairo,,Engineering - Telecom/Technology
Wood,Lead Piping Engineer,United Arab Emirates,Dubai,,IT/Software Development
Wood,Lead Piping Engineer,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
Wood,Lead Piping Engineer,United Arab Emirates,Dubai,,Engineering - Mechanical/Electrical
Giza Arabia Systems,Senior Systems Engineer,Egypt,Cairo,,IT/Software Development
Giza Arabia Systems,Senior Systems Engineer,Egypt,Cairo,,Engineering - Telecom/Technology
Giza Arabia Systems,Senior Systems Engineer,Egypt,Cairo,,Engineering - Mechanical/Electrical
Decorative Glass And Arab Union Glass Group,Group ICT Business Applications Section Head,Egypt,Cairo,Obour City,IT/Software Development
IST Networks,Senior Solution Architect - Billing,Egypt,Cairo,Maadi,IT/Software Development
IST Networks,Senior Solution Architect - Billing,Egypt,Cairo,Maadi,Engineering - Telecom/Technology
IST Networks,Senior Solution Architect - Billing,Egypt,Cairo,Maadi,Engineering - Other
IST Networks,E2E Solution Architect,Egypt,Cairo,Maadi,IT/Software Development
IST Networks,E2E Solution Architect,Egypt,Cairo,Maadi,Engineering - Telecom/Technology
IST Networks,E2E Solution Architect,Egypt,Cairo,Maadi,Engineering - Other
IST Networks,Sr. Solution Architect - Business CRM,Egypt,Cairo,Maadi,IT/Software Development
IST Networks,Sr. Solution Architect - Business CRM,Egypt,Cairo,Maadi,Engineering - Telecom/Technology
IST Networks,Sr. Solution Architect - Business CRM,Egypt,Cairo,Maadi,Engineering - Other
IST Networks,Solution Architect - AI,Egypt,Cairo,Maadi,IT/Software Development
IST Networks,Solution Architect - AI,Egypt,Cairo,Maadi,Engineering - Telecom/Technology
IST Networks,Solution Architect - AI,Egypt,Cairo,Maadi,Engineering - Other
IST Networks,Senior Developer - Full Stack,Egypt,Cairo,Maadi,IT/Software Development
IST Networks,Senior Developer - Full Stack,Egypt,Cairo,Maadi,Engineering - Telecom/Technology
IST Networks,Senior Developer - Full Stack,Egypt,Cairo,Maadi,Engineering - Other
Superior Business Solutions,Odoo Functional Consultant,Egypt,Cairo,Nasr City,IT/Software Development
Horizon Agency,Software Tester,Egypt,Cairo,New Cairo,IT/Software Development
As-Salam International Hospital,Senior Hardware support,Egypt,Cairo,New Cairo,IT/Software Development
As-Salam International Hospital,Senior Hardware support,Egypt,Cairo,New Cairo,Engineering - Telecom/Technology
Confidential,Software Tester,Egypt,Cairo,New Cairo,IT/Software Development
Confidential,Software Tester,Egypt,Cairo,New Cairo,Quality
Confidential,Software Tester,Egypt,Cairo,New Cairo,Engineering - Telecom/Technology
IT Security C&T,SOC Analyst – Level 1- KSA,Saudi Arabia,Riyadh,,IT/Software Development
IT Security C&T,SOC Analyst – Level 1- KSA,Saudi Arabia,Riyadh,,Analyst/Research
IT Security C&T,SOC Analyst – Level 1- KSA,Saudi Arabia,Riyadh,,Engineering - Telecom/Technology
IT Security C&T,SOC Analyst Level 2,Saudi Arabia,Riyadh,,IT/Software Development
IT Security C&T,SOC Analyst Level 2,Saudi Arabia,Riyadh,,Analyst/Research
IT Security C&T,SOC Analyst Level 2,Saudi Arabia,Riyadh,,Engineering - Telecom/Technology
Dynamicslink,Senior Full Stack Developer (.Net Core - MVC),Egypt,Cairo,Nasr City,IT/Software Development
Centione,Odoo Developer Team Leader,Egypt,Cairo,Nasr City,IT/Software Development
Confidential,Back End Lead - .Net + Python OR Node,Egypt,Cairo,,IT/Software Development
Finiex Soft,Software Tester - Alexandria,Egypt,Alexandria,Fleming,IT/Software Development
Algoriza,Senior React Native Developer,Egypt,Giza,6th of October,IT/Software Development
Algoriza,Senior React Native Developer,Egypt,Giza,6th of October,Engineering - Telecom/Technology
ITS,Database Administrator,Egypt,Cairo,,IT/Software Development
ITS,Database Administrator,Egypt,Cairo,,Engineering - Telecom/Technology
Dorra Group,Apex Developer,Egypt,Giza,6th of October,IT/Software Development
Dorra Group,Apex Developer,Egypt,Giza,6th of October,Engineering - Telecom/Technology
Outservingplus,Senior QA testing / Software Company,Egypt,Giza,,IT/Software Development
Outservingplus,UX Designer,Egypt,Giza,,IT/Software Development
Nahdet Misr Publishing Group,Technical Writer,Egypt,Giza,Mohandessin,Writing/Editorial
Nahdet Misr Publishing Group,Technical Writer,Egypt,Giza,Mohandessin,IT/Software Development
Amazon Data Services Emirates LLC - Dubai Branch - K71,Snr Data Center Project Engineer,United Arab Emirates,Dubai,,IT/Software Development
Amazon Data Services Emirates LLC - Dubai Branch - K71,Snr Data Center Project Engineer,United Arab Emirates,Dubai,,Sales/Retail
Amazon Data Services Emirates LLC - Dubai Branch - K71,Snr Data Center Project Engineer,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
Jumia,Engineering Manager,Egypt,Cairo,New Cairo,IT/Software Development
Jumia,Engineering Manager,Egypt,Cairo,New Cairo,Engineering - Telecom/Technology
Jumia,Java Software Engineer,Egypt,Cairo,,IT/Software Development
Jumia,Java Software Engineer,Egypt,Cairo,,Engineering - Telecom/Technology
Teachanywhere,"secondary design and innovation teacher - abu dhabi, aug 2024",United Arab Emirates,Dubai,,Creative/Design/Art
Teachanywhere,"secondary design and innovation teacher - abu dhabi, aug 2024",United Arab Emirates,Dubai,,IT/Software Development
Teachanywhere,"secondary design and innovation teacher - abu dhabi, aug 2024",United Arab Emirates,Dubai,,Education/Teaching
"IOActive, Inc.",Senior Security Consultant - Latin America,United Arab Emirates,Dubai,,IT/Software Development
"IOActive, Inc.",Senior Security Consultant - Latin America,United Arab Emirates,Dubai,,Sales/Retail
"IOActive, Inc.",Senior Security Consultant - Latin America,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
King Faisal Specialist Hospital & Research Centre,"CONSULTANT, GYNECOLOGY ONCOLOGY",Saudi Arabia,Medina,,IT/Software Development
King Faisal Specialist Hospital & Research Centre,"CONSULTANT, GYNECOLOGY ONCOLOGY",Saudi Arabia,Medina,,Medical/Healthcare
King Faisal Specialist Hospital & Research Centre,"CONSULTANT, GYNECOLOGY ONCOLOGY",Saudi Arabia,Medina,,Engineering - Telecom/Technology
Cargoes,Group Senior Manager - Tax (UAE CIT) United Arab Emirates Posted on 10/16/2023 Trending,United Arab Emirates,Dubai,,IT/Software Development
Cargoes,Group Senior Manager - Tax (UAE CIT) United Arab Emirates Posted on 10/16/2023 Trending,United Arab Emirates,Dubai,,Project/Program Management
Cargoes,Group Senior Manager - Tax (UAE CIT) United Arab Emirates Posted on 10/16/2023 Trending,United Arab Emirates,Dubai,,Sales/Retail
Jumia,Senior Golang Software Engineer,Egypt,Cairo,New Cairo,IT/Software Development
Jumia,Senior Golang Software Engineer,Egypt,Cairo,New Cairo,Engineering - Telecom/Technology
"White House Nannies, Inc.",Ideal Hours for Nanny Job w/ 1 Baby,Egypt,Alexandria,,IT/Software Development
"White House Nannies, Inc.",Ideal Hours for Nanny Job w/ 1 Baby,Egypt,Alexandria,,Sales/Retail
"White House Nannies, Inc.",Ideal Hours for Nanny Job w/ 1 Baby,Egypt,Alexandria,,Engineering - Telecom/Technology
ADNOC (Abu Dhabi National Oil Company),"Senior Engineer, Mechanical",United Arab Emirates,Abu Dhabi,,IT/Software Development
ADNOC (Abu Dhabi National Oil Company),"Senior Engineer, Mechanical",United Arab Emirates,Abu Dhabi,,Engineering - Telecom/Technology
ADNOC (Abu Dhabi National Oil Company),"Senior Engineer, Mechanical",United Arab Emirates,Abu Dhabi,,Engineering - Mechanical/Electrical
DXC.technology,Project Manager,Egypt,Cairo,,Engineering - Construction/Civil/Architecture
DXC.technology,Project Manager,Egypt,Cairo,,IT/Software Development
DXC.technology,Project Manager,Egypt,Cairo,,Project/Program Management
Giza Arabia Systems,Security Infrastructure Engineer,Egypt,Cairo,,Installation/Maintenance/Repair
Giza Arabia Systems,Security Infrastructure Engineer,Egypt,Cairo,,IT/Software Development
Giza Arabia Systems,Security Infrastructure Engineer,Egypt,Cairo,,Engineering - Telecom/Technology
Persistence Recruitment,Senior Product Manager - CRM & Ecommerce,Saudi Arabia,Riyadh,,IT/Software Development
Persistence Recruitment,Senior Product Manager - CRM & Ecommerce,Saudi Arabia,Riyadh,,Marketing/PR/Advertising
Persistence Recruitment,Senior Product Manager - CRM & Ecommerce,Saudi Arabia,Riyadh,,Sales/Retail
Xische & Co,UI/UX Designer(4-7yrs),United Arab Emirates,Dubai,,Creative/Design/Art
Xische & Co,UI/UX Designer(4-7yrs),United Arab Emirates,Dubai,,IT/Software Development
Xische & Co,UI/UX Designer(4-7yrs),United Arab Emirates,Dubai,,Engineering - Telecom/Technology
King Faisal Specialist Hospital & Research Centre,"MANAGEMENT CONSULTANT, ADMINISTRATIVE AND FINANCIAL SERVICES",Saudi Arabia,Riyadh,,Accounting/Finance
King Faisal Specialist Hospital & Research Centre,"MANAGEMENT CONSULTANT, ADMINISTRATIVE AND FINANCIAL SERVICES",Saudi Arabia,Riyadh,,Administration
King Faisal Specialist Hospital & Research Centre,"MANAGEMENT CONSULTANT, ADMINISTRATIVE AND FINANCIAL SERVICES",Saudi Arabia,Riyadh,,IT/Software Development
Transguard group,System Administrator - ICT Infrastructure,United Arab Emirates,Dubai,,Installation/Maintenance/Repair
Transguard group,System Administrator - ICT Infrastructure,United Arab Emirates,Dubai,,IT/Software Development
Transguard group,System Administrator - ICT Infrastructure,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
Tasnee,"Sr Analyst II, Management Information Job",Saudi Arabia,Riyadh,,IT/Software Development
Tasnee,"Sr Analyst II, Management Information Job",Saudi Arabia,Riyadh,,Analyst/Research
Tasnee,"Sr Analyst II, Management Information Job",Saudi Arabia,Riyadh,,Engineering - Telecom/Technology
Vector Construction,Engineer - Level 1,United Arab Emirates,Dubai,,IT/Software Development
Vector Construction,Engineer - Level 1,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
Vector Construction,Engineer - Level 1,United Arab Emirates,Dubai,,Engineering - Mechanical/Electrical
Professional Recruitment,Manpower Administration Specialist,Saudi Arabia,Riyadh,,Administration
Professional Recruitment,Manpower Administration Specialist,Saudi Arabia,Riyadh,,Human Resources
Professional Recruitment,Manpower Administration Specialist,Saudi Arabia,Riyadh,,IT/Software Development
Perfect Presentation,Junior IOS Developer,Egypt,Giza,6th of October,IT/Software Development
Perfect Presentation,Junior Andriod Developer,Egypt,Giza,6th of October,IT/Software Development
Perfect Presentation,Senior Android Developer,Egypt,Giza,6th of October,IT/Software Development
Qsource,Technical Support,Egypt,Cairo,New Cairo,IT/Software Development
Confidential,IT Help Desk Specialist,Egypt,Alexandria,,IT/Software Development
Azdan Business Analytics,Oracle EPM Senior Consultant-Planning,Egypt,Cairo,,Accounting/Finance
Azdan Business Analytics,Oracle EPM Senior Consultant-Planning,Egypt,Cairo,,IT/Software Development
"GreatAuPair, LLC",I''m a wheelchair user,United Arab Emirates,Dubai,,IT/Software Development
"GreatAuPair, LLC",I''m a wheelchair user,United Arab Emirates,Dubai,,Project/Program Management
"GreatAuPair, LLC",I''m a wheelchair user,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
Al Ahly capital holding - Al Ahly Tamkeen,Senior Oracle Apps Functional Consultant,Egypt,Cairo,Zamalek,IT/Software Development
